lineup_id,country,channel_type,channel_id,dn_1,dn_2,dn_3,call_sign,channel_number,feed,network_base,city,region,brand_scope,resolution,final_display_name
10270,CA,specialty,1850.stations.xmltv.tvmedia.ca,MS NOW,MSNOW,185,MSNOW,185,,MS NOW,,,,,
10270,CA,specialty,416.stations.xmltv.tvmedia.ca,CTV News Channel,CTVNN,188,CTVNN,188,,CTV News Channel,,,,,
10270,CA,specialty,74.stations.xmltv.tvmedia.ca,CBC News Network,CBCNN,189,CBCNN,189,,CBC News Network,,,,,
10270,CA,specialty,419.stations.xmltv.tvmedia.ca,Weather Network,TWN,191,TWN,191,,Weather Network,,,,,
10270,CA,specialty,321.stations.xmltv.tvmedia.ca,CP24 (CablePulse 24),CP24,192,CP24,192,,CP24,,,,,
10270,CA,specialty,527.stations.xmltv.tvmedia.ca,BBC News - North America,BBCW,194,BBCW,194,,BBC News - North America,,,,,
10270,CA,specialty,359.stations.xmltv.tvmedia.ca,TSC,202,,TSC,202,,TSC,,,,,
10270,CA,specialty,2463.stations.xmltv.tvmedia.ca,YTV On Demand,YTVOD,211,YTVOD,211,,YTV On Demand,,,,,
10270,CA,specialty,16771.stations.xmltv.tvmedia.ca,Disney Channel Canada On Demand,DISNCOD,219,DISNCOD,219,,Disney Channel Canada On Demand,,,,,
10270,CA,specialty,16682.stations.xmltv.tvmedia.ca,Disney Channel Canada - East,DISNC,224,DISNC,224,,Disney Channel Canada - East,,,,,
10270,CA,specialty,619.stations.xmltv.tvmedia.ca,EWTN Canada,EWTN,239,EWTN,239,,EWTN Canada,,,,,
10270,CA,specialty,2469.stations.xmltv.tvmedia.ca,Salt & Light,SALT,240,SALT,240,,Salt & Light,,,,,
10270,CA,specialty,3431.stations.xmltv.tvmedia.ca,Daystar Canada,DAYSTAR,241,DAYSTAR,241,,Daystar Canada,,,,,
10270,CA,specialty,9632.stations.xmltv.tvmedia.ca,Slice HD,SLICE,243,SLICE,243,,Slice HD,,,,,
10270,CA,specialty,16.stations.xmltv.tvmedia.ca,USA Network (CAN),USA,244,USA,244,,USA Network,,,,,
10270,CA,specialty,2035.stations.xmltv.tvmedia.ca,American Heroes Channel,AHC,246,AHC,246,,American Heroes Channel,,,,,
10270,CA,specialty,1188.stations.xmltv.tvmedia.ca,CTV Nature Canada,NAT,247,NAT,247,,CTV Nature Canada,,,,,
10270,CA,specialty,164.stations.xmltv.tvmedia.ca,History Canada East,HIST,249,HIST,249,,History Canada East,,,,,
10270,CA,specialty,475.stations.xmltv.tvmedia.ca,National Geographic Canada,NGEO,250,NGEO,250,,National Geographic Canada,,,,,
10270,CA,specialty,472.stations.xmltv.tvmedia.ca,CTV Wild Canada,CTVWLD,251,CTVWLD,251,,CTV Wild Canada,,,,,
10270,CA,specialty,296.stations.xmltv.tvmedia.ca,Oprah Winfrey Network Canada,OWN,252,OWN,252,,Oprah Winfrey Network Canada,,,,,
10270,CA,specialty,1963.stations.xmltv.tvmedia.ca,NASA Public Educational Channel,NASA1,254,NASA1,254,,NASA Public Educational Channel,,,,,
10270,CA,specialty,1204.stations.xmltv.tvmedia.ca,TLC Canada,TLC,255,TLC,255,,TLC Canada,,,,,
10270,CA,specialty,60.stations.xmltv.tvmedia.ca,Slice,SLICE,256,SLICE,256,,Slice,,,,,
10270,CA,specialty,167.stations.xmltv.tvmedia.ca,Home Network,HOME,257,HOME,257,,Home Network,,,,,
10270,CA,specialty,169.stations.xmltv.tvmedia.ca,Flavour Network,FLAV,258,FLAV,258,,Flavour Network,,,,,
10270,CA,specialty,2034.stations.xmltv.tvmedia.ca,Magnolia Network Canada,MAG,261,MAG,261,,Magnolia Network Canada,,,,,
10270,CA,specialty,64.stations.xmltv.tvmedia.ca,W (WTN) - East,W,263,,263,,W,,,,,
10270,CA,specialty,1023.stations.xmltv.tvmedia.ca,W (WTN) - Pacific,W,264,,264,,W,,,,,
10270,CA,specialty,444.stations.xmltv.tvmedia.ca,ONE TV,ONE,265,ONE,265,,ONE TV,,,,,
10270,CA,specialty,476.stations.xmltv.tvmedia.ca,T+E Totally Entertaining,T+E,267,,267,,T+E Totally Entertaining,,,,,
10270,CA,specialty,2729.stations.xmltv.tvmedia.ca,OUTtv,OUTTV,269,OUTTV,269,,OUTtv,,,,,
10270,CA,specialty,4311.stations.xmltv.tvmedia.ca,A&E Canada,A&E,270,,270,,A&E Canada,,,,,
10270,CA,specialty,59.stations.xmltv.tvmedia.ca,CTV Drama,CTVDR,272,CTVDR,272,,CTV Drama,,,,,
10270,CA,specialty,414.stations.xmltv.tvmedia.ca,MTV Canada,MTV,274,MTV,274,,MTV Canada,,,,,
10270,CA,specialty,415.stations.xmltv.tvmedia.ca,BBC Canada East,BBCC,275,BBCC,275,,BBC Canada East,,,,,
10270,CA,specialty,451.stations.xmltv.tvmedia.ca,Crime + Investigation Canada,CI,276,CI,276,,Crime + Investigation Canada,,,,,
10270,CA,specialty,455.stations.xmltv.tvmedia.ca,Cottage Life,COTTAGE,277,COTTAGE,277,,Cottage Life,,,,,
10270,CA,specialty,8558.stations.xmltv.tvmedia.ca,E! Canada HD,E!-HD,278,,278,,E! Canada HD,,,,,
10270,CA,specialty,461.stations.xmltv.tvmedia.ca,History 2 Canada,H2,280,H2,280,,History 2 Canada,,,,,
10270,CA,specialty,153.stations.xmltv.tvmedia.ca,CTV Sci-Fi,CTVSc,281,,281,,CTV Sci-Fi,,,,,
10270,CA,specialty,1120.stations.xmltv.tvmedia.ca,Oxygen True Crime Canada,OXYG,282,OXYG,282,,Oxygen True Crime Canada,,,,,
10270,CA,specialty,10613.stations.xmltv.tvmedia.ca,Boomerang Canada,BOOM,284,BOOM,284,,Boomerang Canada,,,,,
10270,CA,specialty,10771.stations.xmltv.tvmedia.ca,CTV Comedy - East HD,CTVCom-HD,285,,285,,CTV Comedy - East HD,,,,,
10270,CA,specialty,1019.stations.xmltv.tvmedia.ca,CTV Comedy - West,CTVComW,286,,286,,CTV Comedy - West,,,,,
10270,CA,specialty,329.stations.xmltv.tvmedia.ca,Game Show Network - East,GSN,287,GSN,287,,Game Show Network - East,,,,,
10270,CA,specialty,5976.stations.xmltv.tvmedia.ca,Game TV,GTV,288,GTV,288,,Game TV,,,,,
10270,CA,specialty,11011.stations.xmltv.tvmedia.ca,National Geographic Wild Canada,NGWILD,289,NGWILD,289,,National Geographic Wild Canada,,,,,
10270,CA,specialty,11143.stations.xmltv.tvmedia.ca,DTOUR,290,,DTOUR,290,,DTOUR,,,,,
10270,CA,specialty,3969.stations.xmltv.tvmedia.ca,DTOUR HD,DTOUR,291,DTOUR,291,,DTOUR HD,,,,,
10270,CA,specialty,448.stations.xmltv.tvmedia.ca,Deja View,DEJA,293,DEJA,293,,Deja View,,,,,
10270,CA,specialty,2466.stations.xmltv.tvmedia.ca,Makeful,MAKE,294,MAKE,294,,Makeful,,,,,
10270,CA,specialty,198.stations.xmltv.tvmedia.ca,APTN - East,APTN,295,APTN,295,,APTN - East,,,,,
10270,CA,specialty,3988.stations.xmltv.tvmedia.ca,Too Much! On Demand,TMOD,298,TMOD,298,,Too Much! On Demand,,,,,
10270,CA,specialty,14204.stations.xmltv.tvmedia.ca,Deals TV HD,DEAL,299,DEAL,299,,Deals TV HD,,,,,
10270,CA,specialty,72.stations.xmltv.tvmedia.ca,Crave1 - East,CRVM1,301,CRVM1,301,,Crave1 - East,,,,,
10270,CA,specialty,84.stations.xmltv.tvmedia.ca,HBO1,303,,HBO1,303,,HBO1,,,,,
10270,CA,specialty,85.stations.xmltv.tvmedia.ca,Crave3 - East,CRVM3,304,CRVM3,304,,Crave3 - East,,,,,
10270,CA,specialty,86.stations.xmltv.tvmedia.ca,Crave2 - East,CRVM2,305,CRVM2,305,,Crave2 - East,,,,,
10270,CA,specialty,320.stations.xmltv.tvmedia.ca,Crave4,CRVM4,306,CRVM4,306,,Crave4,,,,,
10270,CA,specialty,55.stations.xmltv.tvmedia.ca,STARZ1 - East,STARZ1E,307,STARZ1E,307,,STARZ1 - East,,,,,
10270,CA,specialty,438.stations.xmltv.tvmedia.ca,STARZ2 - East,STARZ2E,308,STARZ2E,308,,STARZ2 - East,,,,,
10270,CA,specialty,2746.stations.xmltv.tvmedia.ca,Crave Movies & HBO on Demand,CRVMD,309,CRVMD,309,,Crave Movies & HBO on Demand,,,,,
10270,CA,specialty,4180.stations.xmltv.tvmedia.ca,Starz1 onDemand,STZ1OD,310,STZ1OD,310,,Starz1 onDemand,,,,,
10270,CA,specialty,8252.stations.xmltv.tvmedia.ca,HBO Canada East On Demand,HBOOD,311,HBOOD,311,,HBO Canada East On Demand,,,,,
10270,CA,specialty,62.stations.xmltv.tvmedia.ca,Showcase Canada,SHOW,319,SHOW,319,,Showcase Canada,,,,,
10270,CA,specialty,7336.stations.xmltv.tvmedia.ca,Adult Swim - East HD,ADSM-HD,321,ADSM-HD,321,,Adult Swim - East HD,,,,,
10270,CA,specialty,1148.stations.xmltv.tvmedia.ca,Lifetime TV - Canada,LIFE,322,LIFE,322,,Lifetime TV - Canada,,,,,
10270,CA,specialty,2115.stations.xmltv.tvmedia.ca,Silver Screen Classics,SILVSC,324,SILVSC,324,,Silver Screen Classics,,,,,
10270,CA,specialty,462.stations.xmltv.tvmedia.ca,Documentary Channel (Canada),DOCU,325,DOCU,325,,Documentary Channel,,,,,
10270,CA,specialty,2847.stations.xmltv.tvmedia.ca,Turner Classic Movies Canada,TCM,327,TCM,327,,Turner Classic Movies Canada,,,,,
10270,CA,specialty,3822.stations.xmltv.tvmedia.ca,AMC - Canada,AMC,328,AMC,328,,AMC - Canada,,,,,
10270,CA,specialty,1149.stations.xmltv.tvmedia.ca,Rewind,REW,332,REW,332,,Rewind,,,,,
10270,CA,specialty,464.stations.xmltv.tvmedia.ca,MovieTime,MOVTI,333,MOVTI,333,,MovieTime,,,,,
10270,CA,specialty,4833.stations.xmltv.tvmedia.ca,Super Channel Fuse,SCFUSE,334,SCFUSE,334,,Super Channel Fuse,,,,,
10270,CA,specialty,4834.stations.xmltv.tvmedia.ca,Super Channel Heart & Home,SCH&H,335,,335,,Super Channel Heart & Home,,,,,
10270,CA,specialty,4835.stations.xmltv.tvmedia.ca,Super Channel Vault,VAULT,336,VAULT,336,,Super Channel Vault,,,,,
10270,CA,specialty,4836.stations.xmltv.tvmedia.ca,Super Channel Quest,GNXSD,337,GNXSD,337,,Super Channel Quest,,,,,
10270,CA,specialty,5598.stations.xmltv.tvmedia.ca,Super Channel on Demand,SCOD,338,SCOD,338,,Super Channel on Demand,,,,,
10270,CA,specialty,63.stations.xmltv.tvmedia.ca,WPIX New York (SUPERSTATION),WPIX,342,WPIX,342,,WPIX New York,,,,,
10270,CA,specialty,58.stations.xmltv.tvmedia.ca,WSBK (TV-38) Boston,WSBK-TV,343,WSBK-TV,343,,WSBK,,,,,
10270,CA,local,90.stations.xmltv.tvmedia.ca,"KTLA Los Angeles, CA",KTLA,344,KTLA,344,,KTLA,Los Angeles,CA,,,
10270,CA,specialty,160.stations.xmltv.tvmedia.ca,Bravo Canada,BRAVOC,412,BRAVOC,412,,Bravo Canada,,,,,
10270,CA,specialty,9309.stations.xmltv.tvmedia.ca,OUTtv HD,OUT,474,OUT,474,,OUTtv HD,,,,,
10270,CA,specialty,10809.stations.xmltv.tvmedia.ca,CP24 (CablePulse 24) HD,CP24-HD,476,CP24-HD,476,,CP24,,,,,
10270,CA,specialty,11293.stations.xmltv.tvmedia.ca,CTV Life HD,CTVLife HD,477,,477,,CTV Life HD,,,,,
10270,CA,specialty,8368.stations.xmltv.tvmedia.ca,AMC - Canada HD,AMC-HD,482,AMC-HD,482,,AMC - Canada HD,,,,,
10270,CA,specialty,6822.stations.xmltv.tvmedia.ca,History Canada HD East,HIST,483,HIST,483,,History Canada HD East,,,,,
10270,CA,specialty,4161.stations.xmltv.tvmedia.ca,Showcase Canada HD,SHOWHD,484,SHOWHD,484,,Showcase Canada HD,,,,,
10270,CA,specialty,11320.stations.xmltv.tvmedia.ca,Hollywood Suite On Demand,HSOD,485,HSOD,485,,Hollywood Suite On Demand,,,,,
10270,CA,specialty,10310.stations.xmltv.tvmedia.ca,Hollywood Suite 70s+,HS70s,486,,486,,Hollywood Suite 70s+,,,,,
10270,CA,specialty,13639.stations.xmltv.tvmedia.ca,Hollywood Suite 80s & 90s,HS80s,487,,487,,Hollywood Suite 80s & 90s,,,,,
10270,CA,specialty,10880.stations.xmltv.tvmedia.ca,Hollywood Suite 2000s,HS00s,488,,488,,Hollywood Suite 2000s,,,,,
10270,CA,specialty,8887.stations.xmltv.tvmedia.ca,Hollywood Suite 2010s+,HS10s,489,,489,,Hollywood Suite 2010s+,,,,,
10270,CA,specialty,10026.stations.xmltv.tvmedia.ca,FX Networks Canada,FX,507,FX,507,,FX Networks Canada,,,,,
10270,CA,specialty,2826.stations.xmltv.tvmedia.ca,"CBC (CBLT) Toronto, ON HD",CBLT-HD,514,CBLT-HD,514,,CBC,,,,,
10270,CA,specialty,13808.stations.xmltv.tvmedia.ca,Global (CIII-DT-41) Toronto HD,CIII-DT-41,517,,517,,Global,,,,,
10270,CA,specialty,2814.stations.xmltv.tvmedia.ca,"CTV (CFTO) Toronto, ON HD",CFTO-HD,518,CFTO-HD,518,,CTV,,,,,
10270,CA,specialty,2825.stations.xmltv.tvmedia.ca,"CITY Toronto, ON HD",CITYHD,519,CITYHD,519,,"CITY Toronto, ON HD",,,,,
10270,CA,specialty,6484.stations.xmltv.tvmedia.ca,OMNI.1 HD,OMNI1,520,OMNI1,520,,OMNI.1 HD,,,,,
10270,CA,specialty,5870.stations.xmltv.tvmedia.ca,"CHCH Hamilton, ON HD",CHCH-HD,521,CHCH-HD,521,,"CHCH Hamilton, ON HD",,,,,
10270,CA,specialty,3581.stations.xmltv.tvmedia.ca,"ABC (WKBW) Buffalo, NY HD",WKBW-HD,522,WKBW-HD,522,,ABC,,,,,
10270,CA,specialty,3583.stations.xmltv.tvmedia.ca,"CBS (WIVB) Buffalo, NY HD",WIVB-HD,523,WIVB-HD,523,,CBS,,,,,
10270,CA,specialty,3582.stations.xmltv.tvmedia.ca,"NBC (WGRZ) Buffalo, NY HD",WGRZ-HD,524,WGRZ-HD,524,,NBC,,,,,
10270,CA,specialty,6855.stations.xmltv.tvmedia.ca,"PBS (WNED) Buffalo, NY HD",WNED-HD,525,WNED-HD,525,,PBS,,,,,
10270,CA,specialty,3584.stations.xmltv.tvmedia.ca,"FOX (WUTV) Buffalo, NY HD",WUTV-HD,526,WUTV-HD,526,,FOX,,,,,
10270,CA,specialty,2829.stations.xmltv.tvmedia.ca,"ABC (KOMO) Seattle, WA HD",KOMO-HD,527,KOMO-HD,527,,ABC,,,,,
10270,CA,specialty,2830.stations.xmltv.tvmedia.ca,"CBS (KIRO) Seattle, WA HD",KIRO-HD,528,KIRO-HD,528,,CBS,,,,,
10270,CA,specialty,2831.stations.xmltv.tvmedia.ca,"NBC (KING) Seattle, WA HD",KING-HD,529,KING-HD,529,,NBC,,,,,
10270,CA,specialty,3624.stations.xmltv.tvmedia.ca,OMNI.2 HD,OMNI2,530,OMNI2,530,,OMNI.2 HD,,,,,
10270,CA,specialty,2832.stations.xmltv.tvmedia.ca,"FOX (KCPQ) Tacoma, WA HD - Canada",KCPQ-HD,531,KCPQ-HD,531,,FOX,,,,,
10270,CA,specialty,10686.stations.xmltv.tvmedia.ca,"PBS (KCTS) Seattle, WA HD",KCTS-HD,532,KCTS-HD,532,,PBS,,,,,
10270,CA,specialty,3886.stations.xmltv.tvmedia.ca,A&E Canada HD,A&E-HD,533,,533,,A&E Canada HD,,,,,
10270,CA,specialty,3887.stations.xmltv.tvmedia.ca,CTV Speed HD,CTVSPD-HD,534,CTVSPD-HD,534,,CTV Speed HD,,,,,
10270,CA,specialty,4162.stations.xmltv.tvmedia.ca,National Geographic Canada HD,NGEOHD,535,NGEOHD,535,,National Geographic Canada HD,,,,,
10270,CA,specialty,6779.stations.xmltv.tvmedia.ca,TLC Canada HD,TLCHD,536,TLCHD,536,,TLC Canada HD,,,,,
10270,CA,specialty,9631.stations.xmltv.tvmedia.ca,T+E Totally Entertaining HD,T+E-HD,537,,537,,T+E Totally Entertaining HD,,,,,
10270,CA,specialty,3906.stations.xmltv.tvmedia.ca,BBC First HD,HIFI,538,HIFI,538,,BBC First HD,,,,,
10270,CA,specialty,3907.stations.xmltv.tvmedia.ca,Love Nature,NATUR,539,NATUR,539,,Love Nature,,,,,
10270,CA,specialty,3909.stations.xmltv.tvmedia.ca,Smithsonian Channel Canada,SMITH,540,SMITH,540,,Smithsonian Channel Canada,,,,,
10270,CA,specialty,3908.stations.xmltv.tvmedia.ca,BBC Earth HD,BBCEHD,541,BBCEHD,541,,BBC Earth HD,,,,,
10270,CA,specialty,6994.stations.xmltv.tvmedia.ca,HLN HD,HLN-HD,543,HLN-HD,543,,HLN HD,,,,,
10270,CA,specialty,6421.stations.xmltv.tvmedia.ca,CBC News Network HD,NWHD,544,NWHD,544,,CBC News Network HD,,,,,
10270,CA,specialty,4724.stations.xmltv.tvmedia.ca,CNN HD,CNN-HD,545,CNN-HD,545,,CNN HD,,,,,
10270,CA,specialty,6791.stations.xmltv.tvmedia.ca,Cottage Life HD,COTTAGEHD,548,,548,,Cottage Life HD,,,,,
10270,CA,specialty,2820.stations.xmltv.tvmedia.ca,Crave1 - East HD,CRVM1HD,550,CRVM1HD,550,,Crave1 - East HD,,,,,
10270,CA,specialty,4230.stations.xmltv.tvmedia.ca,HBO1 HD,HBO1HD,552,HBO1HD,552,,HBO1 HD,,,,,
10270,CA,specialty,3613.stations.xmltv.tvmedia.ca,STARZ1 - East HD,STARZ1HD,553,STARZ1HD,553,,STARZ1 - East HD,,,,,
10270,CA,specialty,7137.stations.xmltv.tvmedia.ca,Crave3 - East HD,CRVM3-HD,554,CRVM3-HD,554,,Crave3 - East HD,,,,,
10270,CA,specialty,7139.stations.xmltv.tvmedia.ca,Crave2 - East HD,CRVM2-HD,555,CRVM2-HD,555,,Crave2 - East HD,,,,,
10270,CA,specialty,10781.stations.xmltv.tvmedia.ca,Crave4 HD,CRVM4HD,556,CRVM4HD,556,,Crave4 HD,,,,,
10270,CA,specialty,10783.stations.xmltv.tvmedia.ca,STARZ2 - East HD,STARZ2EHD,557,,557,,STARZ2 - East HD,,,,,
10270,CA,specialty,4838.stations.xmltv.tvmedia.ca,Super Channel Fuse HD,SCHUSE-HD,558,SCHUSE-HD,558,,Super Channel Fuse HD,,,,,
10270,CA,specialty,4839.stations.xmltv.tvmedia.ca,Super Channel Heart & Home	 HD,SCHD2,559,SCHD2,559,,Super Channel Heart & Home	 HD,,,,,
10270,CA,specialty,10893.stations.xmltv.tvmedia.ca,Super Channel Vault HD,VAULT-HD,560,VAULT-HD,560,,Super Channel Vault HD,,,,,
10270,CA,specialty,10894.stations.xmltv.tvmedia.ca,Super Channel Quest HD,SCGNX,561,SCGNX,561,,Super Channel Quest HD,,,,,
10270,CA,specialty,7807.stations.xmltv.tvmedia.ca,MovieTime HD,MTIME,562,MTIME,562,,MovieTime HD,,,,,
10270,CA,specialty,10027.stations.xmltv.tvmedia.ca,FX Networks Canada HD,FXHD,565,FXHD,565,,FX Networks Canada HD,,,,,
10270,CA,specialty,13401.stations.xmltv.tvmedia.ca,FXX Canada HD,FXX-HD,566,FXX-HD,566,,FXX Canada HD,,,,,
10270,CA,specialty,4194.stations.xmltv.tvmedia.ca,Global BC HD,CHANHD,568,CHANHD,568,,Global BC HD,,,,,
10270,CA,specialty,4794.stations.xmltv.tvmedia.ca,WPIX New York (SUPERSTATION) HD,WPIX-HD,570,WPIX-HD,570,,WPIX New York,,,,,
10270,CA,specialty,3662.stations.xmltv.tvmedia.ca,WSBK (TV-38) Boston HD,WSBK-HD,571,WSBK-HD,571,,WSBK,,,,,
10270,CA,specialty,5682.stations.xmltv.tvmedia.ca,"KTLA Los Angeles, CA HD",KTLA-HD,572,KTLA-HD,572,,"KTLA Los Angeles, CA HD",,,,,
10270,CA,specialty,8451.stations.xmltv.tvmedia.ca,USA Network (CAN) HD,USA-HD,574,USA-HD,574,,USA Network,,,,,
10270,CA,specialty,10042.stations.xmltv.tvmedia.ca,CTV Sci-Fi HD,CTVSc-HD,575,,575,,CTV Sci-Fi HD,,,,,
10270,CA,specialty,6797.stations.xmltv.tvmedia.ca,CTV Drama HD,CTVDR-HD,576,CTVDR-HD,576,,CTV Drama HD,,,,,
10270,CA,specialty,6781.stations.xmltv.tvmedia.ca,Wild TV HD,WILDHD,578,WILDHD,578,,Wild TV HD,,,,,
10270,CA,specialty,8435.stations.xmltv.tvmedia.ca,NASA Public Educational Channel HD,NASA1-HD,579,NASA1-HD,579,,NASA Public Educational Channel HD,,,,,
10270,CA,specialty,8399.stations.xmltv.tvmedia.ca,TVO (TV Ontario) HD,TVO-HD,580,TVO-HD,580,,TVO,,,,,
10270,CA,specialty,3905.stations.xmltv.tvmedia.ca,"CTV Vancouver, BC HD",CIVTHD,581,CIVTHD,581,,"CTV Vancouver, BC HD",,,,,
10270,CA,specialty,6257.stations.xmltv.tvmedia.ca,"CBC (CBUT) Vancouver, BC HD",CBUT-HD,582,CBUT-HD,582,,CBC,,,,,
10270,CA,specialty,3936.stations.xmltv.tvmedia.ca,"CITY Vancouver, BC HD",CKVUHD,583,CKVUHD,583,,"CITY Vancouver, BC HD",,,,,
10270,CA,specialty,12662.stations.xmltv.tvmedia.ca,TSC HD,TSC-HD,585,TSC-HD,585,,TSC HD,,,,,
10270,CA,specialty,9440.stations.xmltv.tvmedia.ca,Weather Network HD,TWNHD,586,TWNHD,586,,Weather Network HD,,,,,
10270,CA,specialty,9116.stations.xmltv.tvmedia.ca,Documentary Channel (Canada) HD,DOCU-HD,591,DOCU-HD,591,,Documentary Channel,,,,,
10270,CA,specialty,9396.stations.xmltv.tvmedia.ca,Much Music HD,MM,592,MM,592,,Much Music HD,,,,,
10270,CA,specialty,9505.stations.xmltv.tvmedia.ca,Bravo Canada HD,BRAVOC-HD,593,BRAVOC-HD,593,,Bravo Canada HD,,,,,
10270,CA,specialty,7901.stations.xmltv.tvmedia.ca,"CTV2 Toronto, ON HD",CTV2THD,595,CTV2THD,595,,"CTV2 Toronto, ON HD",,,,,
10270,CA,specialty,9652.stations.xmltv.tvmedia.ca,W (WTN) - East HD,W-HD,596,,596,,W,,,,,
10270,CA,specialty,8389.stations.xmltv.tvmedia.ca,Flavour Network HD,FLAV-HD,597,FLAV-HD,597,,Flavour Network HD,,,,,
10270,CA,specialty,8793.stations.xmltv.tvmedia.ca,Home Network HD,HOME-HD,598,HOME-HD,598,,Home Network HD,,,,,
10270,CA,specialty,4192.stations.xmltv.tvmedia.ca,ATN Star Plus,ATN,681,ATN,681,,ATN Star Plus,,,,,
10270,CA,specialty,11051.stations.xmltv.tvmedia.ca,ATN - Food Food,ATNFF,685,ATNFF,685,,ATN - Food Food,,,,,
10270,CA,specialty,8966.stations.xmltv.tvmedia.ca,Zoom,ZOOM,696,ZOOM,696,,Zoom,,,,,
10270,CA,specialty,73.stations.xmltv.tvmedia.ca,Much Music,MM,701,MM,701,,Much Music,,,,,
10270,CA,specialty,309.stations.xmltv.tvmedia.ca,CTV Life,CTVLife,702,,702,,CTV Life,,,,,
10270,CA,specialty,478.stations.xmltv.tvmedia.ca,MTV 2 Canada,MTV2,706,MTV2,706,,MTV 2 Canada,,,,,
10270,CA,specialty,120.stations.xmltv.tvmedia.ca,CMT Canada,CMT,711,CMT,711,,CMT Canada,,,,,
10270,CA,specialty,306.stations.xmltv.tvmedia.ca,MAX,751,,MAX,751,,MAX,,,,,
10270,CA,specialty,13625.stations.xmltv.tvmedia.ca,Univision Canada,UNI,780,UNI,780,,Univision Canada,,,,,
10271,US,local,1830.stations.xmltv.tvmedia.ca,"CBS (WBBM) Chicago, IL",WBBM-TV,2,WBBM-TV,2,,CBS,Chicago,IL,,,
10271,US,local,1831.stations.xmltv.tvmedia.ca,"NBC (WMAQ) Chicago, IL",WMAQ-TV,5,WMAQ-TV,5,,NBC,Chicago,IL,,,
10271,US,local,1838.stations.xmltv.tvmedia.ca,"UNI (WGBO) Chicago, IL",WGBO-DT,6,WGBO-DT,6,,UNI,Chicago,IL,,,
10271,US,local,1608.stations.xmltv.tvmedia.ca,"ABC (WLS) Chicago, IL",WLS-TV,7,WLS-TV,7,,ABC,Chicago,IL,,,
10271,US,specialty,1915.stations.xmltv.tvmedia.ca,WGN Chicago (LOCAL),WGN-TV,9,WGN-TV,9,,WGN Chicago,,,,,
10271,US,local,1832.stations.xmltv.tvmedia.ca,"PBS (WTTW) Chicago, IL",WTTW,11,WTTW,11,,PBS,Chicago,IL,,,
10271,US,local,1606.stations.xmltv.tvmedia.ca,"FOX (WFLD) Chicago, IL",WFLD,12,WFLD,12,,FOX,Chicago,IL,,,
10271,US,specialty,1834.stations.xmltv.tvmedia.ca,CW26 (WCIU)  Chicago IL,WCIU-TV,13,WCIU-TV,13,,CW26,,,,,
10271,US,specialty,1837.stations.xmltv.tvmedia.ca,PBS (WYIN) Indiana,WYIN,17,WYIN,17,,PBS,,,,,
10271,US,local,4308.stations.xmltv.tvmedia.ca,"WJYS ""The Way"" Chicago, IL",WJYS,18,WJYS,18,,WJYS,"""The Way"" Chicago",IL,,,
10271,US,specialty,347.stations.xmltv.tvmedia.ca,TNT - Eastern Feed,TNT,32,TNT,32,,TNT - Eastern Feed,,,,,
10271,US,specialty,61.stations.xmltv.tvmedia.ca,TBS - East,TBS,33,TBS,33,,TBS - East,,,,,
10271,US,local,1922.stations.xmltv.tvmedia.ca,"ION (WCPX) Chicago, IL",WCPX-TV,38,WCPX-TV,38,,ION,Chicago,IL,,,
10271,US,specialty,177.stations.xmltv.tvmedia.ca,AMC - Eastern Feed,AMC,43,AMC,43,,AMC - Eastern Feed,,,,,
10271,US,specialty,646.stations.xmltv.tvmedia.ca,Bravo USA - Eastern Feed,BRAVO,44,BRAVO,44,,Bravo USA - Eastern Feed,,,,,
10271,US,specialty,645.stations.xmltv.tvmedia.ca,Animal Planet US - East,ANPL,45,ANPL,45,,Animal Planet US - East,,,,,
10271,US,specialty,649.stations.xmltv.tvmedia.ca,Discovery Channel (US) - Eastern Feed,DISC,46,DISC,46,,Discovery Channel,,,,,
10271,US,specialty,1386.stations.xmltv.tvmedia.ca,NBC Sports Network,NBCSN,48,NBCSN,48,,NBC Sports Network,,,,,
10271,US,specialty,595.stations.xmltv.tvmedia.ca,Disney - Eastern Feed,DISN,55,DISN,55,,Disney - Eastern Feed,,,,,
10271,US,specialty,70.stations.xmltv.tvmedia.ca,CNN,57,,CNN,57,,CNN,,,,,
10271,US,specialty,201.stations.xmltv.tvmedia.ca,CNBC USA,CNBC,58,CNBC,58,,CNBC USA,,,,,
10271,US,specialty,655.stations.xmltv.tvmedia.ca,MS NOW USA,MSNOW,59,MSNOW,59,,MS NOW USA,,,,,
10271,US,specialty,425.stations.xmltv.tvmedia.ca,HLN,61,,HLN,61,,HLN,,,,,
10271,US,specialty,1856.stations.xmltv.tvmedia.ca,Bloomberg TV USA,BLM-US,62,BLM-US,62,,Bloomberg TV USA,,,,,
10271,US,specialty,623.stations.xmltv.tvmedia.ca,HGTV USA - Eastern Feed,HGTV,63,HGTV,63,,HGTV USA - Eastern Feed,,,,,
10271,US,specialty,621.stations.xmltv.tvmedia.ca,History Channel US - Eastern Feed,HIST,65,HIST,65,,History Channel US - Eastern Feed,,,,,
10271,US,specialty,659.stations.xmltv.tvmedia.ca,Oxygen True Crime - Eastern Feed,OXY,66,OXY,66,,Oxygen True Crime - Eastern Feed,,,,,
10271,US,specialty,5005.stations.xmltv.tvmedia.ca,TLC USA - Eastern,TLC,69,TLC,69,,TLC USA - Eastern,,,,,
