provider	xmltv_id	channel_number	canonical_name	alt_names	country	region	category	edge_case	exclude	hd_flag	duplicate_flag	network_group	icon_url	url	notes
US	11666.stations.xmltv.tvmedia.ca		Busted (KPXN-TV6) Los Angeles, CA	KPXN-TV6|30-6	US	KPXN-TV6	Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s175331_h15_aa.png	https://www.tvbusted.com/	
US	19470.stations.xmltv.tvmedia.ca		KSMV - Los Angeles, CA	KSMV-LD|31-1	US		Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s155158_h15_ac.png		
US	13354.stations.xmltv.tvmedia.ca		KSMV-LD2 Los Angeles, CA	KSMV-LD2|31-2	US		Entertainment	False	False	False	False	Specialty			
US	16510.stations.xmltv.tvmedia.ca		Fil Am TV (KSMV-LD3) Los Angeles, CA	KSMV-LD3|31-3	US	KSMV-LD3	Entertainment	False	False	False	False	Specialty			
US	19468.stations.xmltv.tvmedia.ca		GDTV (KSMV-LD4) Los Angeles, CA	KSMV-LD4|31-4	US	KSMV-LD4	Entertainment	False	False	False	False	Specialty			
US	16519.stations.xmltv.tvmedia.ca		Creation TV (KSMV-LD5) Los Angeles, CA	KSMV-LD5|31-5	US	KSMV-LD5	Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s150078_h15_aa.png		
US	16520.stations.xmltv.tvmedia.ca		Hope Channel (KSMV-LD6) Los Angeles, CA	KSMV-LD6|31-6	US	KSMV-LD6	Entertainment	False	False	False	False	Specialty			
US	19471.stations.xmltv.tvmedia.ca		TBWTV (KSMV-LD7) Los Angeles, CA	KSMV-LD7|31-7	US	KSMV-LD7	Entertainment	False	False	False	False	Specialty			
US	19472.stations.xmltv.tvmedia.ca		WCETV (KSMV-LD8) Los Angeles, CA	KSMV-LD8|31-8	US	KSMV-LD8	Entertainment	False	False	False	False	Specialty			
US	16524.stations.xmltv.tvmedia.ca		CGTN (KSMV-LD9) Los Angeles, CA	KSMV-LD9|31-9	US	KSMV-LD9	Entertainment	False	False	False	False	Specialty			
US	16505.stations.xmltv.tvmedia.ca		Tai Shan TV (KSMV-LD10) Los Angeles, CA	KSMV-LD10|31-10	US	KSMV-LD10	Entertainment	False	False	False	False	Specialty			
US	2602.stations.xmltv.tvmedia.ca		UNI (KMEX) Los Angeles, CA	KMEX-DT|34-1	US	KMEX	Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s11118_h15_ab.png		
US	16527.stations.xmltv.tvmedia.ca		UniMás (KMEX-DT2) Los Angeles, CA	KMEX-DT2|34-2	US	KMEX-DT2	Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s29058_h15_ab.png	www.kmex.com/	
US	16529.stations.xmltv.tvmedia.ca		Bounce (KMEX-DT3) Los Angeles, CA	KMEX-DT3|34-3	US	KMEX-DT3	Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v3/92056-2CF30.png	www.kmex.com/	
US	30977.stations.xmltv.tvmedia.ca		True Crime Network (KMEX-DT4) Los Angeles, CA	KMEX-DT4|34-4	US	KMEX-DT4	Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s91496_h15_ab.png		
US	11200.stations.xmltv.tvmedia.ca		Almavision (KTAV-LD) Los Angeles, CA	KTAV-LD|35-1	US	KTAV-LD	Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s45813_h9_aa.png		
US	11201.stations.xmltv.tvmedia.ca		CBN News Channel (KTAV-LD2) Los Angeles, CA	KTAV-LD2|35-2	US	KTAV-LD2	News	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s109977_h15_aa.png		
US	16530.stations.xmltv.tvmedia.ca		The Way TV (KTAV-LD3) Altadena, CA	KTAV-LD3|35-3	CA	KTAV-LD3	Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s67676_h15_aa.png		
US	13370.stations.xmltv.tvmedia.ca		SonLife Network (KTAV-LD4) Altadena, CA	KTAV-LD4|35-4	CA	KTAV-LD4	Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s16604_h15_ab.png		
US	13371.stations.xmltv.tvmedia.ca		Almavision (KTAV-LD5) Altadena, CA	KTAV-LD5|35-5	CA	KTAV-LD5	Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s56032_h15_ac.png		
US	13372.stations.xmltv.tvmedia.ca		Peace TV (KTAV-LD6) Altadena, CA	KTAV-LD6|35-6	CA	KTAV-LD6	Entertainment	False	False	False	False	Specialty		www.almavision.com	
US	16531.stations.xmltv.tvmedia.ca		KTAV-LD7 Altadena, CA	KTAV-LD7|35-7	CA		Entertainment	False	False	False	False	Specialty			
US	13458.stations.xmltv.tvmedia.ca		Court TV (KHIZ) Victorville, CA	KHIZ-LD|39-1	CA	KHIZ	Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s159206_h15_aa.png		
US	16532.stations.xmltv.tvmedia.ca		Laff (KHIZ-LD2) Los Angeles, CA	KHIZ-LD2|39-2	US	KHIZ-LD2	Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s150571_h15_ab.png		
US	31765.stations.xmltv.tvmedia.ca		Grit TV (KHIZ-LD3) Los Angeles, CA	KHIZ-LD3|39-3	US	KHIZ-LD3	Entertainment	False	False	False	False	Specialty			
US	18604.stations.xmltv.tvmedia.ca		Infomercials (KHIZ-LD4) Los Angeles, CA	KHIZ-LD4|39-4	US	KHIZ-LD4	Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s109977_h15_aa.png		
US	31767.stations.xmltv.tvmedia.ca		Shop LC (KHIZ-LD5) Los Angeles, CA	KHIZ-LD5|39-5	US	KHIZ-LD5	Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s56032_h15_ac.png		
US	31768.stations.xmltv.tvmedia.ca		SSTN (KHIZ-LD6) Los Angeles, CA	KHIZ-LD6|39-6	US	KHIZ-LD6	Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s82219_h9_aa.png		
US	31769.stations.xmltv.tvmedia.ca		CBN News (KHIZ-LD7) Los Angeles, CA	KHIZ-LD7|39-7	US	KHIZ-LD7	News	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s150537_h15_aa.png		
US	2633.stations.xmltv.tvmedia.ca		TBN (KTBN) Los Angeles, CA	KTBN-TV|40-1	US	KTBN	Entertainment	False	False	False	False	Specialty		www.tbn.org	
US	11237.stations.xmltv.tvmedia.ca		Merit Street (KTBN-TV2) Santa Ana, CA	KTBN-TV2|40-2	CA	KTBN-TV2	Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s155158_h15_ac.png	www.tbn.org	
US	11239.stations.xmltv.tvmedia.ca		TBN Inspire (KTBN-TV3) Santa Ana, CA	KTBN-TV3|40-3	CA	KTBN-TV3	Entertainment	False	False	False	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s122276_h15_aa.png	www.tbn.org	
