provider	xmltv_id	channel_number	canonical_name	alt_names	country	region	category	edge_case	exclude	hd_flag	duplicate_flag	network_group	icon_url	url	notes
US	32944.stations.xmltv.tvmedia.ca	1439	LOGO HD - East	LOGO|1439	CA		Entertainment	False	False	True	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s96971_h15_aa.png	www.mtv.com	
US	8264.stations.xmltv.tvmedia.ca	1440	SundanceTV USA - East HD	SUND|1440	CA		Entertainment	False	False	True	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s71280_h15_aa.png	www.sundance.tv	
US	6997.stations.xmltv.tvmedia.ca	1444	Investigation Discovery USA HD - Eastern	ID-HD|1444	CA		Entertainment	False	False	True	True	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s65342_h15_ac.png	www.investigationdiscovery.com	Duplicate channel ID
US	6216.stations.xmltv.tvmedia.ca	1445	Crime & Investigation Network USA HD	CIN|1445	CA		Entertainment	False	False	True	True	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s61469_h15_ab.png	www.aetninternational.com/build_ci.jsp	Duplicate channel ID
US	4466.stations.xmltv.tvmedia.ca	1449	Discovery HD (US) - Eastern	DISCHD|1449	CA	US	Entertainment	False	False	True	True	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s56905_h15_ad.png	www.discovery.com	Duplicate channel ID
US	5004.stations.xmltv.tvmedia.ca	1450	TLC USA HD - Eastern	TLC-HD|1450	CA		Entertainment	False	False	True	True	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s57391_h15_ad.png		Duplicate channel ID
US	5828.stations.xmltv.tvmedia.ca	1451	Science HD	SCI-HD|1451	CA		Entertainment	False	False	True	True	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s57390_h15_ac.png	www.sciencechannel.com/	Duplicate channel ID
US	6120.stations.xmltv.tvmedia.ca	1463	Bravo USA HD - Eastern Feed	BRAVO|1463	CA		Entertainment	False	False	True	True	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s58625_h15_ab.png	www.bravotv.com	Duplicate channel ID
US	8587.stations.xmltv.tvmedia.ca	1464	Oprah Winfrey Network USA Eastern HD	OWNHD|1464	CA		Entertainment	False	False	True	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s70388_h15_aa.png	www.health.discovery.com	
US	6846.stations.xmltv.tvmedia.ca	1465	Oxygen True Crime HD - Eastern	OXY|1465	CA		Entertainment	False	False	True	True	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s70522_h15_ac.png	www.oxygen.com	Duplicate channel ID
US	6659.stations.xmltv.tvmedia.ca	1466	E! Entertainment USA HD - East	E!-HD|1466	CA		Entertainment	False	False	True	True	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s61812_h15_aa.png	www.eonline.com	Duplicate channel ID
US	4537.stations.xmltv.tvmedia.ca	1471	Animal Planet US HD - East	ANPL-HD|1471	CA		Entertainment	False	False	True	True	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s57394_h9_ad.png	Discovery.com	Duplicate channel ID
US	9579.stations.xmltv.tvmedia.ca	1472	National Geographic Wild HD	NGWHD|1472	CA		Entertainment	False	False	True	False	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s67331_h15_ab.png	WWW.NATGEOCHANNEL.COM	
US	4436.stations.xmltv.tvmedia.ca	1473	National Geographic US HD - Eastern	NGHD|1473	CA		Entertainment	False	False	True	True	Specialty	http://cdn.tvpassport.com/image/station/76x28/v2/s49438_h15_ab.png	channel.nationalgeographic.com	Duplicate channel ID
